id,title,readers,x,y,area,paper_abstract,published_in,year,url,file_hash,authors,doctype,oa_state
6014fce0-6d00-11df-a2b2-0026b95e3eb7,"Scaffolding and Achievement in Problem-Based and Inquiry Learning: A Response to Kirschner, Sweller, and Clark (2006)",178,0.323319261,-1.682589835,Cognitive Models,"Many innovative approaches to education such as problem-based learning (PBL) and inquiry learning (IL) situate learning in problem-solving or investigations of complex phenomena. Kirschner, Sweller, and Clark (2006) grouped these approaches together with unguided discovery learning. However, the problem with their line of argument is that IL and PBL approaches are highly scaffolded. In this article, we first demonstrate that Kirschner et al. have mistakenly conflated PBL and IL with discovery learning. We then present evidence demonstrating that PBL and IL are powerful and effective models of learning. Far from being contrary to many of the principles of guided learning that Kirschner et al. discussed, both PBL and IL employ scaffolding extensively thereby reducing the cognitive load and allowing students to learn in complex domains. Moreover, these approaches to learning address important goals of education that include content knowledge, epistemic practices, and soft skills such as collaboration and self-directed learning.",Educational Psychologist,2007,scaffolding-and-achievement-in-problembased-and-inquiry-learning-a-response-to-kirschner-sweller-and-clark-2006,8b808ee376c32387b53cfb884de6d4c95090e69d,"Hmelo-silver,Cindy E;Duncan,Ravit Golan;Chinn,Clark A;",dataset,1
9f49fd40-6d03-11df-a2b2-0026b95e3eb7,Scientific Habits of Mind in Virtual Worlds,74,-2.23815304,0.004784566,Game-based Learning,"In todays increasingly flat world of global- ization (Friedman 2005), the need for a scientifically literate citizenry has grown more urgent. Yet, by some measures, we have done a poor job at fostering scientific habits of mind in schools. Recent research on informal games-based learning indicates that such technologies and the communities they evoke may be one viable alterna- tivenot as a substitute for teachers and classrooms, but as an alternative to textbooks and science labs. This paper presents empirical evidence about the potential of games for fostering scientific habits of mind. In particular, we examine the scientific habits of mind and dispositions that characterize online discussion forums of the massively multiplayer online game World of Warcraft. Eighty-six percent of the forum discussions were posts engaged in social knowledge construction rather than social banter. Over half of the posts evidenced systems based reasoning, one in ten evidenced model-based reasoning, and 65% displayed an evaluative epistemology in which knowledge is treated as an open-ended process of evaluation and argument.",Journal of Science Education and Technology,2008,scientific-habits-of-mind-in-virtual-worlds,4667f9d5a7b67bb6f71f5eba900308a2039c2999,"Steinkuehler,Constance;Duncan,Sean;",dataset,1
5af77a80-6d00-11df-a2b2-0026b95e3eb7,Situated learning: Legitimate peripheral participation,662,-0.281551018,-0.324270138,Community of Practice,"In this important theoretical treatise, Jean Lave, anthropologist, and Etienne Wenger, computer scientist, push forward the notion of situated learning-that learning is fundamentally a social process and not solely in the learner's head. The authors maintain that learning viewed as situated activity has as its central defining characteristic a process they call legitimate peripheral participation. Learners participate in communities of practitioners, moving toward full participation in the sociocultural practices of a community. Legitimate peripheral participation provides a way to speak about crucial relations between newcomers and oldtimers and about their activities, identities, artifacts, knowledge and practice. The communities discussed in the book are midwives, tailors, quartermasters, butchers, and recovering alcoholics, however, the process by which participants in those communities learn can be generalized to other social groups.",Learning in doing,1991,situated-learning-legitimate-peripheral-participation-1,1413a0d25e31ed2d7fb1bc7077d4303e2e905358,"Lave,Jean;Wenger,Etienne;",dataset,1
df4d7ff0-6d00-11df-a2b2-0026b95e3eb7,"Smart People or Smart Contexts? Cognition, Ability, and Talent Development in an Age of Situated Approaches to Knowing and Learning",92,-0.634872114,-2.549348351,Instructional Design,"Intelligence, expertise, ability and talent, as these terms have traditionally been used in educa- tion and psychology, are socially agreed upon labels that minimize the dynamic, evolving, and contextual nature of individualenvironment relations. These hypothesized constructs can in- stead be described as functional relations distributed across whole persons and particular con- texts through which individuals appear knowledgeably skillful. The purpose of this article is to support a concept of ability and talent development that is theoretically grounded in 5 distinct, yet interrelated, notions: ecological psychology, situated cognition, distributed cognition, activ- ity theory, and legitimate peripheral participation. Although talent may be reserved by some to describe individuals possessing exceptional ability and ability may be described as an internal trait, in our description neither ability nor talent are possessed. Instead, they are treated as equiv- alent terms that can be used to describe functional transactions that are situated across per- son-in-situation. Further, and more important, by arguing that ability is part of the individ- ualenvironment transaction,wetake the potential to appear talented out of the hands (or heads) of the few and instead treat it as an opportunity that is available to all although it may be actual- ized more frequently by some.",Educational Psychologist,2002,smart-people-or-smart-contexts-cognition-ability-and-talent-development-in-an-age-of-situated-approaches-to-knowing-and-learning,6f3e84d0fcbadb1fe31d29d60cb2f3340e4528ff,"Barab,Sasha;Plucker,Jonathan;",dataset,1
f8acaad0-6cff-11df-a2b2-0026b95e3eb7,"Social Network Sites: Definition, History, and Scholarship",852,-0.660641592,2.116001573,Digital Natives,"Social network sites (SNSs) are increasingly attracting the attention of academic and industry researchers intrigued by their affordances and reach. This special theme section of the Journal of Computer-Mediated Communication brings together scholarship on these emergent phenomena. In this introductory article, we describe features of SNSs and propose a comprehensive definition. We then present one perspective on the history of such sites, discussing key changes and developments. After briefly summarizing existing scholarship concerning SNSs, we discuss the articles in this special section and conclude with considerations for future research.",Journal of Computer-Mediated Communication,2008,social-network-sites-definition-history-scholarship-26,0c7b6317dbbcd0335141577967f569e499b5ec40,"Boyd,Danah M;Ellison,Nicole B;",dataset,1
3b7798a0-6d02-11df-a2b2-0026b95e3eb7,Social software and participatory learning: Pedagogical choices with technology affordances in the Web 2.0 era Introduction: Social trends and challenges,113,1.785661892,2.271622401,Personal Learning Environment,"The two-way Web has arrived, accompanied by a raft of affordances that expand how we teach, communicate, learn and create knowledge. New trends are emerging in the way information is distributed and consumed. Emerging Web 2.0 services such as blogs, wikis and social bookmarking applications, as well as social networking sites like MySpace, Friendster and Facebook, are seen as more social and personal, and based on microcontent, i.e., digital content in small fragments that may be combined and recombined by individuals to produce new patterns, images and interpretations. This paper investigates the affordances of Web 2.0 and social software and the choices and constraints they offer to tertiary teachers and learners. A discussion of emerging pedagogical models is presented to demonstrate that we now have access to an enabling suite of tools to support greater learner choice and self-direction.",Current,2007,social-software-and-participatory-learning-pedagogical-choices-with-technology-affordances-in-the-web-20-era,670e1f13c4231db18037423b201079e145f33555,"Mcloughlin,Catherine;Lee,Mark J W;",dataset,1
b9d76ef0-6d02-11df-a2b2-0026b95e3eb7,Teachers ’ Technological Pedagogical Content Knowledge and Learning Activity Types: Curriculum-based Technology Integration Reframed,127,2.689556748,-1.410699604,Technological Pedagogical Content Knowledge,"In this paper we critically analyze extant approaches to technology integration in teach- ing, arguing that many current methods are technocentric, often omitting sufficient con- sideration of the dynamic and complex relationships among content, technology, peda- gogy, and context. We recommend using the technology, pedagogy, and content knowledge (TPACK) framework as a way to think about effective technology integration, recogniz- ing technology, pedagogy, content and context as interdependent aspects of teachers knowl- edge necessary to teach content-based curricula effectively with educational technologies. We offer TPACK-based activity types, rooted in previous research about content-specific activity structures, as an alternative to existing professional development approaches and explain how this new way of thinking may authentically and successfully assist teachers and teacher educators technology integration efforts. (Keywords: technological pedagogi- cal content knowledge, learning activity types, technology integration, TPACK, TPCK)",Journal of Research on Technology in Education,2009,teachers-technological-pedagogical-content-knowledge-and-learning-activity-types-curriculumbased-technology-integration-reframed,4feed5158af0b94fe7e792406bfefab1c80b0fcf,"Harris,Judith;Mishra,Punya;Koehler,Matthew;",dataset,1
dbc1b9c0-6d03-11df-a2b2-0026b95e3eb7,Teaching Courses Online: A Review of the Research,104,-0.091176434,1.173232793,Meta Analysis,"This literature review summarizes research on online teaching and learning. It is organized into four topics: course environment, learners' outcomes, learners' characteristics, and institutional and administrative factors. The authors found little consistency of terminology, discovered some conclusive guidelines, and identified developing lines of inquiry. The conclusions overall suggest that most of the studies reviewed were descriptive and exploratory, that most online students are nontraditional and Anglo American, and that few universities have written policies, guidelines, or technical support for faculty members or students. Asynchronous communication seemed to facilitate in-depth communication (but not more than in traditional classes), students liked to move at their own pace, learning outcomes appeared to be the same as in traditional courses, and students with prior training in computers were more satisfied with online courses. Continued research is needed to inform learner outcomes, learner characteristics, course environment, and institutional factors related to delivery system variables in order to test learning theories and teaching models inherent in course design.",Review of Educational Research,2006,teaching-courses-online-a-review-of-research,b221653d21805e7ed05020461ffaab3139b1638e,"Tallent-Runnels,M K;Thomas,J A;Lan,W Y;Cooper,S;Ahern,T C;Shaw,S M;Liu,X;",dataset,1
7213a570-8dc8-11df-ad3e-0024e8453de8,Technological Pedagogical Content Knowledge (TPACK): The Development and Validation of an Assessment Instrument for Preservice Teachers,98,2.604773749,-1.755096222,Technological Pedagogical Content Knowledge,"Based in Shulmans idea of Pedagogical Content Knowledge, Technological Pedagogical Content Knowledge (TPACK) has emerged as a useful frame for describing and understanding the goals for technology use in preservice teacher education. This paper addresses the need for a survey instrument designed to assess TPACK for preservice teachers. The paper describes survey development process and results from a pilot study on 124 preservice teachers. Data analysis procedures included Cronbachs alpha statistics on the TPACK knowledge domains and factor analysis for each domain. Results suggest that, with the modification and/or deletion of 18 of the survey items, the survey is a reliable and valid instrument that will help educators design longitudinal studies to assess preservice teachers development of TPACK.",Journal of Research on Technology in Education,2009,technological-pedagogical-content-knowledge-tpack-development-validation-assessment-instrument-preservice-teachers-9,23622afa4546d1cbae7796aaa9b38d2d1817e3e0,"Schmidt,Denise A;Baran,Evrim;Thompson,Ann D;Mishra,Punya;Koehler,Matthew J;Shin,Tae S;",dataset,1
fedd3f50-6d09-11df-a2b2-0026b95e3eb7,Technological Pedagogical Content Knowledge: A Framework for Teacher Knowledge,358,1.622014983,-1.279107432,Technological Pedagogical Content Knowledge,"Research in the area of educational technology has often been critiqued for a lack of theoretical grounding. In this article we propose a conceptual framework for educational technology by building on Shulman's formulation of 'pedagogical content knowledge' and extend it to the phenomenon of teachers integrating technology into their pedagogy. This framework is the result of 5 years of work on a program of research focused on teacher professional development and faculty development in higher education. It attempts to capture some of the essential qualities of teacher knowledge required for technology integration in teaching, while addressing the complex, multifaceted, and situated nature of this knowledge. We argue, briefly, that thoughtful pedagogical uses of technology require the development of a complex,situated form of knowledge that we call Technological Pedagogical Content Knowledge (TPCK). In doing so, we posit the complex roles of, and interplay among, three main components of learning environments: content, pedagogy, and technology. We argue that this model has much to offer to discussions of technology integration at multiple levels: theoretical, pedagogical, and methodological. In this article, we describe the theory behind our framework, provide examples of our teaching approach based upon the framework, and illustrate the methodological contributions that have resulted from this work.",Teachers College Record,2006,what-is-technological-pedagogical-content-knowledge-tpack,977d8f707ca1882e093c4ab9cb7ff0515cd944f5,"Mishra,Punya;Koehler,Matthew J;",dataset,1
3a4b1170-6d00-11df-a2b2-0026b95e3eb7,Technology in Support of Collaborative Learning,109,0.593542106,-0.278777334,Meta Analysis,"This paper reviews the research conducted in the last 20 years on the application of technology in support of collaborative learning in higher education. The review focuses primarily on studies that use Internet-based technologies and social interaction analysis. The review provides six sets of observations/recommendations regarding methodology, empirical evidence, and research gaps and issues that may help focus future research in this emerging field of study.",Educational Psychology Review,2007,technology-in-support-of-collaborative-learning,9e7009625c72f35e3117083340f1e01ad8c4892c,"Resta,Paul;Laferrière,Thérèse;",dataset,1
e5f3e1b0-6cff-11df-a2b2-0026b95e3eb7,The 'digital natives' debate: A critical review of the evidence,416,-0.537339273,1.875120269,Digital Natives,"The idea that a new generation of students is entering the education system has excited recent attention among educators and education commentators. Termed 'digital natives' or the 'Net generation', these young people are said to have been immersed in technology all their lives, imbuing them with sophisticated technical skills and learning preferences for which traditional education is unprepared. Grand claims are being made about the nature of this generational change and about the urgent necessity for educational reform in response. A sense of impending crisis pervades this debate. However, the actual situation is far from clear. In this paper, the authors draw on the fields of education and sociology to analyse the digital natives debate. The paper presents and questions the main claims made about digital natives and analyses the nature of the debate itself. We argue that rather than being empirically and theoretically informed, the debate can be likened to an academic form of a 'moral panic'. We propose that a more measured and disinterested approach is now required to investigate 'digital natives' and their implications for education.",British Journal of Educational Technology,2008,an-empirical-investigation-of-students-behavioural-intentions-to-use-the-online-learning-course-websites,d4301bf288bfe54fe9bda32747528b2d9f735df6,"Bennett,Sue;Maton,Karl;Kervin,Lisa;",dataset,1
4a343fd0-6d00-11df-a2b2-0026b95e3eb7,The appropriation and repurposing of social technologies in higher education,103,0.002307675,2.347230892,Digital Natives,"This paper presents some of the findings from a recent project that conducted a virtual ethnographic study of three formal courses in higher education that use 'Web 2.0' or social technologies for learning and teaching. It describes the pedagogies adopted within these courses, and goes on to explore some key themes emerging from the research and relating to the pedagogical use of weblogs and wikis in particular. These themes relate primarily to the academy's tendency to constrain and contain the possibly more radical effects of these new spaces. Despite this, the findings present a range of student and tutor perspectives which show that these technologies have significant potential as new collaborative, volatile and challenging environments for formal learning.",Journal of Computer Assisted Learning,2009,the-appropriation-and-repurposing-of-social-technologies-in-higher-education,55e7988734cbb63752464ae090342fd701dd7496,"Hemmi,A;Bayne,S;Land,Ray;",dataset,1
30186490-809d-11df-aedb-0024e8453de8,The effect of Twitter on college student engagement and grades,171,0.072794338,1.584186291,Digital Natives,"Despite the widespread use of social media by students and its increased use by instructors, very little empirical evidence is available concerning the impact of social media use on student learning and engagement. This paper describes our semester-long experimental study to deter- mine if using Twitter the microblogging and social networking platform most amenable to ongoing, public dialogue for educationally relevant purposes can impact college student engagement and grades.Atotal of 125 students taking a first year seminar course for pre-health professional majors participated in this study (70 in the experimental group and 55 in the control group).With the experimental group, Twitter was used for various types of academic and co-curricular discussions. Engagement was quantified by using a 19-item scale based on the National Survey of Student Engagement. To assess differences in engagement and grades, we used mixed effects analysis of variance(ANOVA) models, with class sections nested within treatment groups.We also conducted content analyses of samples of Twitter exchanges. The ANOVA results showed that the experimental group had a significantly greater increase in engagement than the control group, as well as higher semester grade point averages. Analyses of Twitter communications showed that students and faculty were both highly engaged in the learning process in ways that transcended traditional classroom activities. This study provides experimental evidence that Twitter can be used as an educational tool to help engage students and to mobilize faculty into a more active and participatory role.",Journal of Computer Assisted Learning,2011,unmasking-effects-student-engagement-firstyear-college-grades-persistence-17,214842a9c2bd50caf2bfff1351791efa5ad1e3eb,"Junco,R;Heiberger,G;Loken,E;",dataset,1
db51b6b0-6cff-11df-a2b2-0026b95e3eb7,The effectiveness of m-learning in the form of podcast revision lectures in higher education,121,0.475231901,0.741834502,Mobile Learning,"In this paper we describe a study of the effectiveness of mobile learning (m-learning) in the form of podcasting, for teaching undergraduate students in Higher Education. Podcasting involves downloading a series of audio or video broadcasts (files) onto a digital media player, via a computer, over a period of weeks. These can then be watched or listened to when, where and as often as students choose. The use of digital media players, popularised by Apple's iPod(TM), is widespread amongst undergraduate students. A pilot survey of Business and Management students indicated that over 74% owned some form of digital media player, with a further 7% indicating that they intended to purchase one in the next six months. Whilst podcasting is being utilized as a teaching tool by some educators in the secondary sector, its use in higher education, and its effectiveness as a learning tool for adults, remains to be established. In our study, a separate group of just under 200 first-level students were given a series of revision podcasts after completing a course in Information and Communications Technology (and prior to their examination). As part of the subscription process, they had to complete an online questionnaire about their experience. The questionnaire utilized a five-point Likert scale comparing their attitudes to lectures, podcasts, notes, textbooks and multimedia e-learning systems. Statistical analysis of the results of the study indicates that students believe that podcasts are more effective revision tools than their textbooks and they are more efficient than their own notes in helping them to learn. They also indicate that they are more receptive to the learning material in the form of a podcast than a traditional lecture or textbook. The study suggests that the use of podcasts as a revision tool has clear benefits as perceived by undergraduate students in terms of the time they take to revise and how much they feel they can learn. Coupled with the advantages of flexibility in when, where and how it is used, podcasting appears to have significant potential as an innovative learning tool for adult learners in Higher Education.",Computers & Education,2008,online-peer-assessment-and-the-role-of-the-peer-feedback-a-study-of-high-school-computer-course,e6d81769c20718dee006762d83fbf60a1d097a56,"Evans,C;",dataset,1
67ab1900-6d03-11df-afb8-0026b95d30b2,The Future of Learning Institutions in a Digital Age,106,0.511728631,2.323555889,The Future of Learning,"In this report, Cathy Davidson and David Theo Goldberg focus on the potential for shared and interactive learning made possible by the Internet. They argue that the single most important characteristic of the Internet is its capacity for world-wide community and the limitless exchange of ideas. The Internet brings about a way of learning that is not new or revolutionary but is now the norm for todays graduating high school and college classes. It is for this reason that Davidson and Goldberg call on us to examine potential new models of digital learning and rethink our virtually enabled and enhanced learning institutions.This report is available in a free digital edition on the MIT Press website at http://mitpress.mit.edu/9780262513593.John D. and Catherine T. MacArthur Foundation Reports on Digital Media and Learning",Digital Media,2009,te-future-of-learning-institutions-in-digital-age,ec51ca7a922a5012c30c955a87ff2db968ca4cd7,"Foundation,Catherine T Macarthur;Media,Digital;",dataset,1
9098cf20-6d02-11df-a2b2-0026b95e3eb7,"The good, the bad and the wiki: Evaluating student-generated content for collaborative learning",95,0.472641082,2.145426409,The Future of Learning,"This paper explores the potential for wiki-type open architecture software to promote and support collaborative learning through the use of student-created content. It delineates some of the affordances and constraints of wiki software as an open architecture that has the potential to facilitate collaborative learning through community-focused enquiry. It seeks to promote debate in this key area of development, and highlights some recent key contributions to the developing discourse on social software in what has been termed 'the architecture of participation'.",British Journal of Educational Technology,2008,the-good-the-bad-and-the-wiki-evaluating-studentgenerated-content-for-collaborative-learning,ec232c01c512ffeb6d063add8b5692db4aed0a6b,"Wheeler,Steve;Yeomans,Peter;Wheeler,Dawn;",dataset,1
de257ab0-6d00-11df-a2b2-0026b95e3eb7,The paradoxical future of digital learning,187,-0.692790974,1.705480552,Digital Natives,"What constitutes learning in the 21st century will be contested terrain as our society strives toward post-industrial forms of knowledge acquisition and production without having yet overcome the educational contradictions and failings of the industrial age. Educational reformers suggest that the advent of new technologies will radically transform what people learn, how they learn, and where they learn, yet studies of diverse learners use of new media cast doubt on the speed and extent of change. Drawing on recent empirical and theoretical work, this essay critically examines beliefs about the nature of digital learning and points to the role of social, culture, and economic factors in shaping and constraining educational transformation in the digital era.",Learning Inquiry,2007,the-paradoxical-future-of-digital-learning,14777f87be14695f38cf5128127dfbe5dd2b10bf,"Warschauer,Mark;",dataset,1
dcb2d080-6d03-11df-a2b2-0026b95e3eb7,The pedagogical challenges to collaborative technologies,86,-0.765098084,-0.772598347,Computer-supported Collaborative Learning,"Collaborative technologies offer a range of new ways of supporting learning by enabling learners to share and exchange both ideas and their own digital products. This paper considers how best to exploit these opportunities from the perspective of learners' needs. New technologies invariably excite a creative explosion of new ideas for ways of doing teaching and learning, although the technologies themselves are rarely designed with teaching and learning in mind. To get the best from them for education we need to start with the requirements of education, in terms of both learners and teachers needs. The argument put forward in this paper is to use what we know about what it takes to learn, and build this into a pedagogical framework with which to challenge digital technologies to deliver a genuinely enhanced learning experience.",The International Journal of Computer-Supported Collaborative Learning,2009,the-pedagogical-challenges-to-collaborative-technologies,90d4b6d919506a7cbae4fde0d81325aae6219f5a,"Laurillard,Diana;",dataset,1
71df2040-6d00-11df-a2b2-0026b95e3eb7,The Role of Design in Research: The Integrative Learning Design Framework,167,-1.5085179,-2.576231497,Design-based Research,"In this article, a general model is proposed for design research in education that grows out of the authors research and work in related design fields. The model emphasizes the stage sensitivity of (a) research questions, (b) data and methods, and (c) the need for researchers to design artifacts, processes, and analyses at earlier stages in their research that can then be profitably used (perhaps by different researchers) in later stages.",Educational Researcher,2003,the-role-of-design-in-research-the-integrative-learning-design-framework,535ad07192e02fcc1cb80f16051635344fa52d1a,"Bannan-Ritland,B;",dataset,1
c14a32c0-9611-11df-96dc-0024e8453de8,Theoretical Perspectives Influencing the Use of Information Technology in Teaching and Learning,43,2.225337031,-1.033108959,Technological Pedagogical Content Knowledge,"In conceptualizing the nature of schooling, the common parlance is to describe a curriculum that contains content and is conveyed by a particular set of pedagogies. Its learning outcomes are evaluated by a suite of assessments; and in the case of technology-based instruction various aspects of content, pedagogy, and assessment are instantiated via computer tools and applications, digital media, and virtual environments. Other chapters in this handbook describe the relationships between information technology and curriculum, content, and assessment. This chapter discusses how various theories of learning and forms of pedagogy shape the technologies used to instantiate them, and how the evolution of computers and telecommunications is widening the range of instructional designs available.",International Handbook of Information Technology in Primary and Secondary Education,2008,theoretical-perspectives-influencing-use-information-technology-teaching-learning-14,2e07b2014bea2e8c40a5b825cd1d4463ed93bb2b,"Dede,Chris;",dataset,1
f7d15ea0-6d02-11df-a2b2-0026b95e3eb7,Theory and practice of online learning,170,0.817512371,2.253084766,The Future of Learning,"Compilation of research spanning Role and Function of Theory in Online Education Development and Delivery, Infrastructure and Support for Content Development, Design and Development of Online Courses; Delivery, Quality Control, and Student Support of Online Courses",British Journal of Educational Technology,2005,theory-practice-online-learning-1,cf44230aed716cd23520930b903438cea49ad812,"Van Bruggen,Jan;",dataset,1
8f334120-6d01-11df-936c-0026b95e484c,Toward a design science of education,58,-1.657259234,-2.696947272,Design-based Research,"Collins, A. (1992). Toward a design science of education. In E. Scanlon & T. O'Shea (Eds.), New directions in educational technology (pp. 15-20). Berlin: Springer-Verlag.",New directions in educational technology,1992,team-projects-distance-education-case-hci-design,629d93dc6c876d73b3e5c13749ff51a3ee1a108a,"Collins,A;",dataset,1
754013a0-6d02-11df-a2b2-0026b95e3eb7,Toward a design theory of problem solving,99,-0.410592645,-2.213491312,Cognitive Models,"Problem solving is generally regarded as the most important cognitive activity in everyday and professional contexts. Most people are required and rewarded for solving problems. However, learning to solve problems is too seldom required in formal educational settings, in part, because our understanding of its processes is limited. Instructional-design research and theory has devoted too little attention to the study of problem-solving processes or methods and models for supporting problem-solving learning. In this article, I describe differences among problems in terms of their structuredness, complexity, and domain specificity (abstractness). Then, I briefly describe a variety of individual differences (factors internal to the problem solver) that affect problem solving. Finally, I articulate a typology of problems, each type of which engages different cognitive, affective, and conative processes and therefore necessitates different instructional support. The purpose of this paper is to propose a meta-theory of problem solving in order to initiate dialogue and research rather than offering a definitive answer regarding its processes.",Educational Technology Research & Development,2000,toward-a-design-theory-of-problem-solving,adbf396a72bd7e21e01480908fdae7c74b4ff0e2,"Jonassen,David H;",dataset,1
dcf04750-6d06-11df-a2b2-0026b95e3eb7,"Tracing the development of teacher knowledge in a design seminar: Integrating content, pedagogy and technology",84,2.527843621,-1.687836132,Technological Pedagogical Content Knowledge,"Effective technology integration for teaching subject matter requires knowledge not just of content, technology and pedagogy, but also of their relationship to each other. Building on Schulman's Schulman, L. S. (1987). Knowledge and teaching: foundations for a new reform. Harvard Educational Review, 57(1), 1-22 concept of pedagogical content knowledge, we introduce a framework for conceptualizing Technological Pedagogical Content Knowledge-TPCK Mishra, P., Koehler, M.J., (in press). Technological pedagogical content knowledge: A new framework for teacher knowledge. Teachers College Record. We report the results of a semester-long investigation of the development of TPCK during a faculty development design seminar, whereby faculty members worked together with masters students to develop online courses. Quantitative discourse analysis of 15 weeks of field notes for two of the design teams show participants moved from considering technology, pedagogy and content as being independent constructs towards a richer conception that emphasized connections among the three knowledge bases. Our analyses suggests that developing TPCK is a multigenerational process, involving the development of deeper understandings of the complex web of relationships between content, pedagogy and technology and the contexts in which they function. Pedagogic, pragmatic, theoretical, and methodological contributions are discussed.",Computers & Education,2007,tracing-the-development-of-teacher-knowledge-in-a-design-seminar-integrating-content-pedagogy-and-technology,b00461644981063178ee0e723c494299d3d14058,"Koehler,Matthew J;Mishra,Punya;Yahya,Kurnia;",dataset,1
03befff0-6d04-11df-a2b2-0026b95e3eb7,Understanding Technology Adoption: Theory and Future Directions for Informal Learning,116,1.346370369,0.631782137,Online Learning and Technology Adoption,"How and why individuals adopt innovations has motivated a great deal of research. This article examines individuals' computing adoption processes through the lenses of three adoption theories: Rogers's innovation diffusion theory, the Concerns-Based Adoption Model, the Technology Acceptance Model, and the United Theory of Acceptance and Use of Technology. Incorporating all three models, this article suggests technology adoption is a complex, inherently social, developmental process; individuals construct unique yet malleable perceptions of technology that influence their adoption decisions. Thus, successfully facilitating technology adoption must address cognitive, emotional, and contextual concerns. This article also focuses specific attention on adoption theory outside of a formal organization and the implications of adoption theory on informal environments.",Review of Educational Research,2009,understanding-technology-adoption-theory-future-directions-informal-learning,9675bc0d0f6ac8b4ae9f66de2445b54ca76b74bf,"Straub,E T;",dataset,1
1c824050-6d00-11df-8e55-0026b95e43ca,Video games and the future of learning,107,-2.593083895,0.017300964,Game-based Learning,"Will video games change the way we learn? We argue here for a particular view of gamesand of learningas activities that are most powerful when they are personally meaningful, experiential, social, and epistemological all at the same time. From this perspective, we describe an approach to the design of learning environments that builds on the educational properties of games, but deeply grounds them within a theory of learning appropriate for an age marked by the power of new technologies. We argue that to understand the future of learning, we have to look beyond schools to the emerging arena of video games. We suggest that video games matter because they present players with simulated worlds: worlds which, if well constructed, are not just about facts or isolated skills, but embody particular social practices. Video games thus make it possible for players to participate in valued communities of practice and as a result develop the ways of thinking that organize those practices. Most educational games to date have been produced in the absence of any coherent theory of learning or underlying body of research. We argue here for such a theoryand for research that addresses the important questions about this relatively new medium that such a theory implies.",Spectrum,2004,video-game,c992d674e606585f5b18418ea2551450ccb45ed8,"Shaffer,David Williamson;Squire,Kurt R;Gee,James P;",dataset,1
d20756b0-6d03-11df-a2b2-0026b95e3eb7,What do you mean by ' collaborative learning '?,157,-0.143147765,0.215595983,Computer-supported Collaborative Learning,"This book arises from a series of workshops on collaborative learning, that gathered together 20 scholars from the disciplines of psychology, education and computer science. The series was part of a research program entitled 'Learning in Humans and Machines' (LHM), launched by Peter Reimann and Hans Spada, and funded by the European Science Foundation. This program aimed to develop a multidisciplinary dialogue on learning, involving mainly scholars from cognitive psychology, educational science, and artificial intelligence (including machine learning).",Collaborative learning Cognitive and computational approaches,1999,learning-to-teach-through-collaborative-conversation-a-feminist-approach,d49ac711d04f5c445c6e14e5e8b8d034b4e7a93d,"Dillenbourg,Pierre;",dataset,1
4f2e5510-2241-11e0-ba94-0024e8453de6,What Forty Years of Research Says About the Impact of Technology on Learning: A Second-Order Meta-Analysis and Validation Study,73,1.128066463,-0.093856067,Meta Analysis,"This research study employs a second-order meta-analysis procedure to summarize 40 years of research activity addressing the question, does computer technology use affect student achievement in formal face-to-face classrooms as compared to classrooms that do not use technology? A study-level meta-analytic validation was also conducted for purposes of comparison. An extensive literature search and a systematic review process resulted in the inclusion of 25 meta-analyses with minimal overlap in primary literature, encompassing 1,055 primary studies. The random effects mean effect size of 0.35 was significantly different from zero. The distribution was heterogeneous under the fixed effects model. To validate the second-order meta-analysis, 574 individual independent effect sizes were extracted from 13 out of the 25 meta-analyses. The mean effect size was 0.33 under the random effects model, and the distribution was heterogeneous. Insights about the state of the field, implications for technology use, and prospects for future research are discussed.",Review of Educational Research,2011,forty-years-research-says-about-impact-technology-learning-secondorder-metaanalysis-validation-study,db26eaa57697027a0952928a0549d302d897dc2a,"Tamim,R M;Bernard,R M;Borokhovski,E;Abrami,P C;Schmid,R F;",dataset,1
b3f42be0-903e-11df-8a07-0024e8453de8,What Happens When Teachers Design Educational Technology? the Development of Technological Pedagogical Content Knowledge,97,2.566998481,-1.869983487,Technological Pedagogical Content Knowledge,"We introduce Technological Pedagogical Content Knowledge (TPCK) as a way of representing what teachers need to know about technology, and argue for the role of authentic design-based activities in the development of this knowledge. We report data from a faculty development design seminar in which faculty members worked together with masters students to develop online courses. We developed and administered a survey that assessed the evolution of student- and faculty-participants' learning and perceptions about the learning environment, theoretical and practical knowledge of technology, course content (the design of online courses), group dynamics, and the growth of TPCK. Analyses focused on observed changes between the beginning and end of the semester. Results indicate that participants perceived that working in design teams to solve authentic problems of practice to be useful, challenging and fun. More importantly, the participants, both as individuals and as a group, appeared to have developed significantly in their knowledge of technology application, as well as in their TPCK. In brief, learning by design appears to be an effective instructional technique to develop deeper understandings of the complex web of relationships between content, pedagogy and technology and the contexts in which they function.",Journal of Educational Computing Research,2005,happens-teachers-design-educational-technology-development-technological-pedagogical-content-knowledge-10,120a72b54dd6d2d695d6c42fc441d6c952db34c9,"Koehler,Matthew J;Mishra,Punya;",dataset,1
